Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	4248
Vessel Serial Number ,	9002


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/09, 01:37:52, 4248, 113.3, -23.13544, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:38:02, 4248, 111.9, -21.87981, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:38:12, 4248, 111.2, -16.91047, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:38:22, 4248, 110.8, -15.62583, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:38:32, 4248, 110.7, -19.39218, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:38:42, 4248, 110.7, -15.32904, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:38:52, 4248, 110.8, -16.58545, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:39:02, 4248, 111, -20.31823, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:39:12, 4248, 110.5, -16.90223, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:39:22, 4248, 110.1, -22.50998, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:39:32, 4248, 110.2, -15.33727, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:39:42, 4248, 110.3, -15.32538, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:39:52, 4248, 110.3, -20.33942, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:40:02, 4248, 110.4, -20.62769, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:40:12, 4248, 110.6, -16.56976, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:40:22, 4248, 111.2, -21.90698, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:40:32, 4248, 111.7, -15.32158, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:40:42, 4248, 112.2, -15.31975, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:40:52, 4248, 112.7, -17.21197, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:41:02, 4248, 113.2, -24.07508, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:41:12, 4248, 113.7, -17.84003, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:41:22, 4248, 114, -19.72113, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:41:32, 4248, 113.9, -21.27694, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:41:42, 4248, 113.7, -17.81378, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:41:52, 4248, 113.7, -16.56258, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:42:02, 4248, 113.6, -21.60012, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:42:12, 4248, 113.6, -20.03883, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:42:22, 4248, 113.5, -17.50784, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:42:32, 4248, 113.4, -17.22527, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:42:42, 4248, 113.4, 28.84761, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:42:52, 4248, 113.4, 25.43856, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:43:02, 4248, 113.4, 27.76612, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:43:12, 4248, 113.4, 27.86016, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:43:22, 4248, 113.6, 28.02474, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:43:32, 4248, 113.7, 29.34134, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:43:42, 4248, 113.8, 28.56549, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:43:52, 4248, 113.8, 30.86954, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:44:02, 4248, 113.9, 28.44793, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:44:12, 4248, 114, 31.05762, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:44:22, 4248, 114.1, 29.9056, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:44:32, 4248, 114.2, 30.91656, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:44:42, 4248, 114.4, 31.6689, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:44:52, 4248, 114.5, 30.09368, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:45:02, 4248, 114.6, 32.67986, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:45:12, 4248, 114.6, 29.97613, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:45:22, 4248, 114.7, 33.03252, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:45:32, 4248, 114.8, 31.50432, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:45:42, 4248, 115, 33.8789, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:45:52, 4248, 115.2, 34.49018, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:46:02, 4248, 115.4, 34.13752, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:46:12, 4248, 115.5, 35.78327, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:46:22, 4248, 115.6, 32.70337, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:46:32, 4248, 115.8, 33.90241, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:46:42, 4248, 115.9, 32.70337, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:46:52, 4248, 116.1, 34.39614, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:47:02, 4248, 116.3, 33.54975, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:47:12, 4248, 116.5, 33.31464, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:47:22, 4248, 116.6, 35.28954, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:47:32, 4248, 116.8, 33.38517, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:47:42, 4248, 117, 36.27699, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:47:52, 4248, 117.2, 35.6422, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/09, 01:48:02, 4248, 117.4, 37.6171, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
