Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	4664
Vessel Serial Number ,	9003


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/07, 07:34:52, 4664, 135.5, -18.78749, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:35:02, 4664, 135.7, -21.88347, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:35:12, 4664, 135.8, -23.47299, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:35:22, 4664, 136, -16.9085, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:35:32, 4664, 136.1, -17.83166, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:35:42, 4664, 136.3, -17.21901, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:35:52, 4664, 136.5, -20.32985, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:36:02, 4664, 136.6, -22.20757, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:36:12, 4664, 136.7, -15.93972, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:36:22, 4664, 136.9, -24.38911, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:36:32, 4664, 137, -15.65574, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:36:42, 4664, 137, -23.16184, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:36:52, 4664, 137.1, -23.45222, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:37:02, 4664, 137.1, -19.06379, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:37:12, 4664, 137.1, -20.02707, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:37:22, 4664, 137, -22.5361, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:37:32, 4664, 137, -18.76426, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:37:42, 4664, 136.9, -17.53684, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:37:52, 4664, 136.9, -16.58517, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:38:02, 4664, 136.8, -20.02602, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:38:12, 4664, 136.7, -18.767, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:38:22, 4664, 136.5, -24.71659, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:38:32, 4664, 136.4, -23.14629, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:38:42, 4664, 136.3, -23.15973, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:38:52, 4664, 136.2, -15.6637, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:39:02, 4664, 136, -22.82219, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:39:12, 4664, 135.8, -15.33869, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:39:22, 4664, 135.7, -15.93972, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:39:32, 4664, 135.5, -21.26258, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:39:42, 4664, 135.3, 65.17163, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:39:52, 4664, 135.1, 108.6899, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:40:02, 4664, 134.9, 237.2228, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:40:12, 4664, 134.7, 224.1979, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:40:22, 4664, 134.7, 245.24, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:40:32, 4664, 134.6, 196.855, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/07, 07:40:42, 4664, 134.5, 231.1806, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:40:52, 4664, 134.3, 161.9886, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:41:02, 4664, 134.1, 236.0708, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:41:12, 4664, 133.9, 174.1201, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/07, 07:41:22, 4664, 133.6, 217.4268, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/07, 07:41:32, 4664, 133.3, 235.8827, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:41:42, 4664, 132.9, 211.1965, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:41:52, 4664, 132.2, 215.0052, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:42:02, 4664, 131.1, 143.6503, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:42:12, 4664, 130.2, 198.3832, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:42:22, 4664, 129.5, 143.0155, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:42:32, 4664, 128.8, 156.252, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/07, 07:42:42, 4664, 128.2, 143.0625, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/07, 07:42:52, 4664, 127.7, 224.6446, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:43:02, 4664, 127.1, 156.5812, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:43:12, 4664, 126.7, 143.7914, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/07, 07:43:22, 4664, 126.3, 144.3791, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:43:32, 4664, 125.9, 144.7083, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:43:42, 4664, 125.6, 144.8493, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:43:52, 4664, 125.3, 144.9434, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:44:02, 4664, 125, 144.5437, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:44:12, 4664, 124.7, 144.4732, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:44:22, 4664, 124.5, 144.8258, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:44:32, 4664, 124.3, 144.6378, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:44:42, 4664, 124.1, 145.8133, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:44:52, 4664, 123.9, 145.9073, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:45:02, 4664, 123.8, 145.7898, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:45:12, 4664, 123.6, 145.1315, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:45:22, 4664, 123.5, 145.6957, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:45:32, 4664, 123.3, 146.8478, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:45:42, 4664, 123.2, 148.0468, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:45:52, 4664, 123.1, 149.7161, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/07, 07:47:01, 4664, 122.4, 153.8304, 1, 1739, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:48:01, 4664, 122, 154.1831, 1, 1679, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:49:01, 4664, 121.7, 163.8225, 1, 1619, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:50:01, 4664, 121.4, 171.534, 1, 1559, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:51:01, 4664, 121.5, 180.1624, 1, 1499, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:52:01, 4664, 121.9, 188.2736, 1, 1439, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:53:01, 4664, 122.4, 196.6669, 1, 1379, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:54:01, 4664, 122.9, 203.8612, 1, 1319, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:55:01, 4664, 123.5, 210.1385, 1, 1259, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:56:01, 4664, 124.1, 221.5412, 1, 1199, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:57:01, 4664, 124.6, 225.9612, 1, 1139, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:58:02, 4664, 125.2, 228.3123, 1, 1079, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 07:59:01, 4664, 125.6, 226.7841, 1, 1019, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:00:02, 4664, 125.7, 224.2449, 1, 959, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:01:01, 4664, 125.7, 222.3171, 1, 899, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:02:01, 4664, 125.5, 218.4848, 1, 839, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:03:01, 4664, 125.3, 216.698, 1, 779, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:04:01, 4664, 125, 212.7952, 1, 719, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:05:01, 4664, 124.7, 210.1855, 1, 659, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:06:01, 4664, 124.4, 206.8235, 1, 599, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:07:01, 4664, 124.1, 204.543, 1, 539, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:08:01, 4664, 123.8, 201.6042, 1, 479, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:09:01, 4664, 123.5, 199.7703, 1, 419, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:10:01, 4664, 123.2, 198.007, 1, 359, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:11:01, 4664, 122.9, 196.1967, 1, 299, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:12:01, 4664, 122.7, 193.634, 1, 239, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:13:01, 4664, 122.4, 190.4836, 1, 179, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:14:01, 4664, 122.1, 188.7203, 1, 119, OFF, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:15:01, 4664, 121.8, 192.3409, 1, 59, ON, OFF, OFF, ON, OFF, OFF
2019/03/07, 08:16:01, 4664, 121.7, 180.6796, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:17:01, 4664, 122, 147.0594, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:18:01, 4664, 122.4, 115.2729, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:19:01, 4664, 122.6, 92.27945, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:20:01, 4664, 122.6, 73.61196, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:21:01, 4664, 122.4, 58.58863, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:22:01, 4664, 122.1, 46.38659, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:23:01, 4664, 121.7, 36.08891, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:24:01, 4664, 121.2, 44.59978, 1, 245, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:25:01, 4664, 120.3, 46.92733, 1, 185, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:26:01, 4664, 118.5, 44.59978, 1, 125, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:27:01, 4664, 116.4, 40.60296, 1, 65, OFF, OFF, ON, OFF, OFF, OFF
2019/03/07, 08:28:01, 4664, 114.3, 36.22997, 1, 5, OFF, OFF, ON, OFF, OFF, OFF
