Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	4251
Vessel Serial Number ,	9002


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/12, 02:30:36, 4251, 108.9, -17.20189, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:30:46, 4251, 108.8, -18.1321, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:30:56, 4251, 108.5, -21.58498, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:31:06, 4251, 108.2, -18.77389, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:31:16, 4251, 107.9, -18.15026, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:31:26, 4251, 107.7, -15.66108, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:31:36, 4251, 107.5, -19.6993, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:31:46, 4251, 107.5, -21.59188, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:31:56, 4251, 107.4, -18.1321, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:32:06, 4251, 107.5, -23.46735, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:32:16, 4251, 107.5, -21.88761, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:32:26, 4251, 107.5, -17.81349, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:32:36, 4251, 107.5, -17.19626, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:32:46, 4251, 107.4, -15.33515, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:32:56, 4251, 107.4, -17.53866, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:33:06, 4251, 107.2, -23.45038, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:33:16, 4251, 107.1, -20.33089, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:33:25, 4251, 106.9, -15.93971, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:33:36, 4251, 106.7, -19.37873, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:33:46, 4251, 106.7, -23.75435, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:33:55, 4251, 106.7, -18.12872, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:34:06, 4251, 106.6, -24.70666, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:34:16, 4251, 106.6, -19.41216, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:34:26, 4251, 105.4, -18.47421, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:34:36, 4251, 105, -23.7737, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:34:46, 4251, 105.3, -19.06392, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:34:56, 4251, 105.7, -18.75116, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:35:06, 4251, 106.1, -24.7239, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:35:16, 4251, 106.5, -17.19521, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:35:26, 4251, 107, 49.20787, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:35:36, 4251, 107.6, 52.14671, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:35:46, 4251, 108, 50.3834, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:35:56, 4251, 108.2, 55.25011, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:36:06, 4251, 108.3, 53.62788, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:36:16, 4251, 108.5, 56.82533, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:36:26, 4251, 108.8, 56.73129, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:36:36, 4251, 109, 58.65916, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:36:46, 4251, 109.1, 61.19832, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:36:56, 4251, 109.3, 61.52747, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:37:06, 4251, 109.3, 64.4663, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:37:16, 4251, 109.4, 63.71397, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:37:26, 4251, 109.5, 67.05248, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:37:36, 4251, 109.8, 66.88791, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:37:46, 4251, 110, 68.13397, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:37:56, 4251, 110.1, 70.72015, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:38:06, 4251, 110.3, 71.496, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:38:16, 4251, 110.5, 74.05866, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:38:26, 4251, 110.8, 74.66994, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:38:36, 4251, 111.1, 77.35017, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:38:46, 4251, 111.3, 77.18559, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:38:56, 4251, 111.5, 79.48964, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:39:06, 4251, 111.7, 82.42847, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:39:16, 4251, 111.9, 83.06326, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:39:26, 4251, 112.1, 86.75444, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:39:36, 4251, 112.4, 87.22466, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:39:46, 4251, 112.6, 89.48168, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:39:56, 4251, 112.9, 90.42211, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:40:05, 4251, 113.3, 92.397, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:40:16, 4251, 113.6, 92.77317, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:40:26, 4251, 113.7, 93.85467, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:40:36, 4251, 113.8, 97.26372, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:40:46, 4251, 113.9, 97.56935, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:40:56, 4251, 114, 99.23862, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:41:06, 4251, 114.1, 100.8609, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:41:16, 4251, 114.3, 102.0599, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:41:26, 4251, 114.5, 103.4705, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:41:36, 4251, 114.8, 104.3169, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:41:46, 4251, 115.2, 107.2322, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:41:56, 4251, 115.4, 107.5614, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:42:06, 4251, 115.7, 110.1006, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:42:16, 4251, 116, 111.0175, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:42:26, 4251, 116.3, 113.3921, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 02:42:36, 4251, 116.6, 114.2619, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
