Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	4249
Vessel Serial Number ,	9002


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/11, 22:49:36, 4249, 105.7, -15.63469, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:49:46, 4249, 105.6, -24.71059, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:49:56, 4249, 105.5, -19.06469, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:50:06, 4249, 105.3, -24.38622, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:50:16, 4249, 105.1, -15.63314, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:50:26, 4249, 104.7, -18.77614, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:50:36, 4249, 104.6, -23.7737, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:50:46, 4249, 104.4, -24.38558, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:50:56, 4249, 104.2, -22.82295, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:51:06, 4249, 104.2, -16.89096, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:51:16, 4249, 104.3, -22.50645, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:51:26, 4249, 104.2, -15.96245, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:51:36, 4249, 103.9, -17.53866, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:51:46, 4249, 103.7, 16.24589, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:51:56, 4249, 103.6, 17.18631, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:52:06, 4249, 103.5, 19.18472, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:52:16, 4249, 103.2, 18.97313, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:52:26, 4249, 102.5, 15.35248, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:52:36, 4249, 102.1, 15.09386, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:52:46, 4249, 101.8, 15.3995, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:52:55, 4249, 101.5, 15.07035, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:53:06, 4249, 101.5, 16.83365, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:53:16, 4249, 101.3, 14.45907, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:53:26, 4249, 101, 14.99982, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:53:36, 4249, 100.9, 14.38854, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:53:46, 4249, 100.9, 17.11578, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:53:56, 4249, 100.3, 18.45589, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:54:06, 4249, 99.9, 17.1628, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:54:16, 4249, 99.8, 17.93865, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:54:26, 4249, 99.5, 20.14866, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:54:36, 4249, 99.4, 18.38536, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:54:46, 4249, 99, 19.32578, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:54:56, 4249, 99, 21.27717, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:55:05, 4249, 99.1, 19.5844, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:55:16, 4249, 99, 22.17058, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:55:26, 4249, 99, 20.2427, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:55:35, 4249, 99.2, 22.02952, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:55:45, 4249, 99.3, 21.93547, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:55:56, 4249, 99.2, 21.53579, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:56:06, 4249, 99.1, 22.99345, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:56:16, 4249, 99.1, 22.96994, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:56:26, 4249, 99.2, 24.40409, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:56:35, 4249, 99.4, 23.58122, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:56:46, 4249, 99.4, 23.86335, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:56:56, 4249, 99.5, 24.33356, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:57:06, 4249, 99.3, 24.59218, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:57:16, 4249, 99.3, 25.62665, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:57:26, 4249, 99.2, 25.46207, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:57:36, 4249, 99.1, 26.8257, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:57:46, 4249, 99.1, 25.86176, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:57:56, 4249, 99, 26.8257, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:58:06, 4249, 99, 26.04984, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:58:16, 4249, 98.9, 27.20187, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:58:26, 4249, 98.9, 25.2975, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:58:36, 4249, 99, 26.80219, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:58:46, 4249, 99.1, 26.84921, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:58:56, 4249, 99.2, 27.2724, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:59:06, 4249, 99.1, 28.16581, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:59:16, 4249, 99.2, 27.10783, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:59:26, 4249, 99.4, 29.0357, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:59:36, 4249, 99.6, 28.16581, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:59:46, 4249, 99.7, 28.8241, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 22:59:56, 4249, 99.7, 28.16581, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:00:06, 4249, 99.8, 29.50591, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:00:17, 4249, 99.9, 29.15325, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:00:27, 4249, 100.1, 30.04666, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:00:37, 4249, 100, 29.43538, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:00:47, 4249, 99.9, 30.3523, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:00:57, 4249, 99.9, 30.94007, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:01:07, 4249, 99.9, 30.51687, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:01:17, 4249, 99.8, 30.82251, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:01:27, 4249, 99.8, 30.63443, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:01:37, 4249, 99.9, 30.82251, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:01:47, 4249, 100, 30.02315, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:01:56, 4249, 100, 30.63443, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:02:07, 4249, 100, 29.97613, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:02:17, 4249, 99.9, 30.51687, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:02:27, 4249, 99.9, 31.90401, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:02:37, 4249, 99.9, 31.76294, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:02:47, 4249, 100, 31.73943, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:02:56, 4249, 100.1, 31.19868, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:03:07, 4249, 100.3, 32.82092, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:03:16, 4249, 100.4, 32.39773, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:03:26, 4249, 100.3, 32.75039, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:03:37, 4249, 100.3, 32.23315, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:03:47, 4249, 100.6, 33.05603, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:03:57, 4249, 100.9, 33.76134, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:04:07, 4249, 101.1, 33.45571, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:04:17, 4249, 101.3, 33.99645, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:04:27, 4249, 101.5, 34.56071, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:04:37, 4249, 101.7, 35.1955, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:04:47, 4249, 101.9, 34.84284, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:04:57, 4249, 102.1, 35.61869, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:05:07, 4249, 102.2, 35.38359, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:05:17, 4249, 102.4, 36.25348, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:05:27, 4249, 102.5, 37.382, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:05:37, 4249, 102.6, 36.81774, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:05:47, 4249, 102.7, 38.13434, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:05:57, 4249, 102.7, 37.54657, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:06:07, 4249, 102.8, 38.487, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:06:17, 4249, 102.9, 38.67508, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:06:27, 4249, 103, 39.45094, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:06:37, 4249, 103.1, 39.19231, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:06:47, 4249, 103.2, 39.63902, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:06:57, 4249, 103.3, 40.67349, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:07:07, 4249, 103.4, 40.57945, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:07:17, 4249, 103.5, 41.87254, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:07:27, 4249, 103.6, 41.68445, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:07:37, 4249, 103.7, 42.83648, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:07:47, 4249, 103.8, 42.34275, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:07:57, 4249, 103.9, 43.44775, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:08:07, 4249, 104, 43.84743, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:08:17, 4249, 104.1, 43.9885, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:08:27, 4249, 104.2, 45.32861, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:08:37, 4249, 104.3, 45.56371, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:08:47, 4249, 104.4, 46.43361, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:08:57, 4249, 104.6, 46.26904, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:09:07, 4249, 104.7, 46.48063, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:09:17, 4249, 104.8, 46.55116, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:09:27, 4249, 104.9, 46.43361, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:09:37, 4249, 105, 47.53861, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:09:47, 4249, 105.1, 46.95084, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:09:57, 4249, 105.2, 47.9618, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:10:07, 4249, 105.3, 48.03234, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:10:17, 4249, 105.4, 49.16085, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:10:27, 4249, 105.5, 49.60756, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:10:37, 4249, 105.5, 49.65457, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:10:47, 4249, 105.6, 50.45394, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:10:57, 4249, 105.8, 50.59501, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:11:07, 4249, 105.9, 52.02915, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:11:17, 4249, 106, 52.35831, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:11:27, 4249, 106, 52.78149, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:11:37, 4249, 106.1, 52.71096, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:11:46, 4249, 106.2, 53.53383, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:11:57, 4249, 106.2, 53.32224, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:12:07, 4249, 106.3, 54.30969, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:12:17, 4249, 106.3, 54.45076, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:12:26, 4249, 106.4, 55.39118, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:12:37, 4249, 106.5, 56.77831, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:12:46, 4249, 106.6, 56.33161, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:12:57, 4249, 106.7, 57.76576, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:13:07, 4249, 106.8, 57.31906, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:13:17, 4249, 106.8, 58.14193, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:13:27, 4249, 106.9, 58.37704, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:13:37, 4249, 107.1, 59.5996, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:13:47, 4249, 107.2, 59.99928, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:13:56, 4249, 107.2, 60.21087, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:14:07, 4249, 107.3, 61.48045, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:14:17, 4249, 107.5, 61.26885, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:14:27, 4249, 107.6, 62.53843, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:14:36, 4249, 107.7, 62.32684, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:14:46, 4249, 107.8, 62.89109, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:14:57, 4249, 108, 62.84407, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:15:07, 4249, 108.1, 63.47886, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:15:17, 4249, 108.2, 64.65439, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:15:26, 4249, 108.3, 64.65439, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:15:37, 4249, 108.4, 65.50078, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:15:47, 4249, 108.6, 65.26567, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:15:56, 4249, 108.7, 66.25312, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:16:07, 4249, 108.8, 66.60577, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:16:17, 4249, 108.9, 67.66376, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:16:27, 4249, 109, 68.53365, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:16:37, 4249, 109.2, 68.65121, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:16:47, 4249, 109.3, 69.59164, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:16:57, 4249, 109.5, 69.4976, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:17:07, 4249, 109.6, 70.64962, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:17:16, 4249, 109.8, 70.72015, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:17:26, 4249, 110, 71.82515, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:17:37, 4249, 110.2, 71.84866, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:17:47, 4249, 110.3, 72.43643, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:17:56, 4249, 110.4, 73.75303, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:18:07, 4249, 110.5, 73.77654, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:18:17, 4249, 110.7, 74.7875, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:18:27, 4249, 110.8, 74.95208, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:18:37, 4249, 111, 75.96304, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:18:47, 4249, 111.1, 75.869, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:18:57, 4249, 111.2, 76.80942, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:19:07, 4249, 111.4, 77.74984, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:19:17, 4249, 111.5, 78.5257, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:19:27, 4249, 111.7, 80.12443, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:19:37, 4249, 111.8, 80.289, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:19:47, 4249, 111.9, 81.77017, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:19:57, 4249, 112, 81.77017, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:20:07, 4249, 112.2, 82.75763, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:20:17, 4249, 112.3, 83.11028, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:20:27, 4249, 112.4, 83.98018, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:20:37, 4249, 112.5, 85.29678, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:20:47, 4249, 112.7, 85.64944, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:20:57, 4249, 112.8, 86.82497, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:21:07, 4249, 113, 87.27168, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:21:17, 4249, 113.1, 88.65881, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:21:27, 4249, 113.2, 88.79987, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:21:37, 4249, 113.4, 89.85785, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:21:47, 4249, 113.5, 91.17445, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:21:57, 4249, 113.6, 91.87977, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:22:07, 4249, 113.8, 93.24339, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:22:17, 4249, 113.9, 93.4785, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:22:27, 4249, 114, 94.88914, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:22:37, 4249, 114.2, 95.50042, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:22:47, 4249, 114.3, 96.58191, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:22:57, 4249, 114.4, 96.81701, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:23:07, 4249, 114.5, 97.94553, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:23:17, 4249, 114.6, 99.00351, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:23:27, 4249, 114.7, 99.40318, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:23:37, 4249, 114.8, 100.9079, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:23:47, 4249, 114.9, 101.2135, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:23:57, 4249, 115, 101.9894, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:24:07, 4249, 115.1, 102.6712, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:24:16, 4249, 115.3, 103.7056, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:24:27, 4249, 115.4, 105.0458, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:24:37, 4249, 115.5, 105.0458, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:24:47, 4249, 115.6, 106.2213, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:24:57, 4249, 115.7, 106.9031, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:25:07, 4249, 115.9, 108.4078, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/11, 23:25:17, 4249, 116, 108.8075, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
