Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	4256
Vessel Serial Number ,	9002


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/12, 11:30:20, 4256, 137.4, -16.88927, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:30:30, 4256, 137.7, -15.03393, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:30:40, 4256, 137.9, -19.0963, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:30:50, 4256, 138.2, -19.06899, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:31:00, 4256, 138.4, -15.94731, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:31:10, 4256, 138.6, -21.90879, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:31:20, 4256, 138.9, -15.9376, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:31:30, 4256, 139.1, -24.71214, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:31:40, 4256, 139.3, -22.83407, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:31:50, 4256, 139.5, -19.71718, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:32:00, 4256, 139.7, -22.2065, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:32:10, 4256, 140, -16.9018, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:32:20, 4256, 140.2, -15.62582, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:32:30, 4256, 140.4, -18.12753, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:32:40, 4256, 140.6, -24.70877, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:32:50, 4256, 140.7, -15.65038, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:33:00, 4256, 140.9, -18.75875, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:33:10, 4256, 141.1, -15.63025, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:33:20, 4256, 141.3, -16.88273, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:33:30, 4256, 141.5, -15.34965, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:33:40, 4256, 141.6, -20.02354, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:33:50, 4256, 141.8, -20.32266, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:34:00, 4256, 142, -16.59403, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:34:10, 4256, 142.1, -24.41289, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:34:20, 4256, 142.3, -20.62719, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:34:30, 4256, 142.4, -24.40424, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:34:40, 4256, 142.5, -19.0661, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:34:50, 4256, 142.7, -16.25389, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:35:00, 4256, 142.8, -21.25722, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:35:10, 4256, 142.9, 55.13257, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:35:20, 4256, 143.1, 88.28263, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:35:30, 4256, 143.5, 111.9579, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:35:40, 4256, 144.2, 130.5078, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:35:50, 4256, 145, 158.3915, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:36:00, 4256, 145.7, 160.8366, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:36:10, 4256, 146.2, 151.1737, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:36:20, 4256, 146.7, 144.6142, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:36:30, 4256, 147, 167.6547, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:36:40, 4256, 147.2, 144.2851, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:36:50, 4256, 147.3, 148.7756, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:37:00, 4256, 147.4, 149.4574, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:37:10, 4256, 147.2, 163.8695, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:37:20, 4256, 146.9, 148.7521, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:37:30, 4256, 146.5, 144.1205, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:37:40, 4256, 146.2, 147.3415, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:37:50, 4256, 145.9, 143.9089, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:37:59, 4256, 145.6, 149.669, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:38:10, 4256, 145.3, 144.1205, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 11:38:20, 4256, 145, 148.517, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:38:30, 4256, 144.6, 149.4339, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:38:40, 4256, 144.2, 145.0845, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:38:50, 4256, 143.8, 150.6565, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:39:00, 4256, 143.4, 145.4841, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:39:10, 4256, 143.1, 150.6095, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:39:20, 4256, 142.7, 144.6378, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:39:30, 4256, 142.3, 151.6439, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:39:40, 4256, 142, 147.2004, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:39:50, 4256, 141.5, 148.8462, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:40:00, 4256, 141.2, 147.9057, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:40:10, 4256, 140.9, 149.1048, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:40:20, 4256, 140.5, 149.9277, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 11:41:28, 4256, 138.6, 151.8085, 1, 1739, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:42:28, 4256, 137.3, 155.9229, 1, 1679, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:43:28, 4256, 136.5, 159.5906, 1, 1619, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:44:28, 4256, 136.1, 162.6234, 1, 1559, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:45:28, 4256, 135.4, 164.6924, 1, 1499, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:46:28, 4256, 135, 169.2064, 1, 1439, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:47:28, 4256, 134.4, 172.0512, 1, 1379, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:48:28, 4256, 133.8, 175.4368, 1, 1319, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:49:28, 4256, 133.1, 176.3537, 1, 1259, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:50:28, 4256, 132.4, 178.4696, 1, 1199, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:51:28, 4256, 131.7, 179.2925, 1, 1139, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:52:28, 4256, 131, 178.8693, 1, 1079, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:53:28, 4256, 130.4, 180.9147, 1, 1019, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:54:28, 4256, 129.5, 181.7847, 1, 959, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:55:28, 4256, 128.8, 181.9962, 1, 899, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:56:28, 4256, 128.1, 180.7972, 1, 839, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:57:28, 4256, 127.3, 180.28, 1, 779, OFF, OFF, OFF, ON, OFF, OFF
2019/03/12, 11:58:28, 4256, 126.6, 178.7282, 1, 719, OFF, OFF, OFF, ON, OFF, OFF
