Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	1850
Vessel Serial Number ,	9004


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/05/21, 10:33:14, 1850, 129, -23.45259, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:33:24, 1850, 129.1, -23.46743, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:33:34, 1850, 129.3, -20.33097, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:33:44, 1850, 129.4, -23.47349, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:33:54, 1850, 129.6, -16.56617, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:34:04, 1850, 129.7, -23.46039, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:34:14, 1850, 129.8, -19.40536, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:34:24, 1850, 129.9, -24.69576, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:34:34, 1850, 130, -19.06767, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:34:44, 1850, 130.1, -21.28723, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:34:54, 1850, 130.2, -22.8279, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:35:04, 1850, 130.2, -16.58019, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:35:14, 1850, 130.2, -20.02046, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:35:24, 1850, 130.2, -15.03783, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/05/21, 10:35:34, 1850, 130.2, -22.51696, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
