Hydroclave Systems Corp. ,	2019
Sterilization Temperature Setpoint (C) ,	121
Sterilization Pressure Setpoint (kPa) ,	130
Sterilization Time Setpoint ,	30
Dry Cycle Time (minutes) ,	5
Batch Number ,	4254
Vessel Serial Number ,	9002


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/12, 08:34:00, 4254, 147.3, -22.52785, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:34:10, 4254, 147.5, -19.09081, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:34:19, 4254, 147.7, -18.44106, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:34:30, 4254, 147.8, -15.32143, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:34:40, 4254, 147.9, -19.39048, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:34:50, 4254, 148, -17.19795, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:35:00, 4254, 147.9, -21.58561, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:35:10, 4254, 147.8, -23.14768, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:35:20, 4254, 147.8, -23.43757, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:35:30, 4254, 147.7, -20.03291, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:35:40, 4254, 147.5, -22.20193, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:35:50, 4254, 147.4, -15.62582, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:36:00, 4254, 147.3, -19.39977, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:36:10, 4254, 143.8, -15.6356, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:36:20, 4254, 135.4, -15.63926, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:36:30, 4254, 131.3, -22.52757, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:36:39, 4254, 129.8, -24.07035, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:36:50, 4254, 129.4, -15.95224, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:37:00, 4254, 129.3, -20.02981, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:37:10, 4254, 127.9, -18.77403, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:37:20, 4254, 127.2, -15.66003, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:37:30, 4254, 127.1, -17.5091, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:37:40, 4254, 127, -20.33258, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:37:50, 4254, 126.8, -20.01763, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:38:00, 4254, 126.6, -21.90655, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:38:10, 4254, 126.5, -19.08623, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:38:20, 4254, 125.4, -16.57784, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:38:30, 4254, 124.3, -20.32751, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:38:40, 4254, 123.7, -16.90391, 1, 1800, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:38:50, 4254, 123.2, 77.60878, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 08:39:00, 4254, 123.1, 124.6066, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 08:39:10, 4254, 123.4, 135.0219, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 08:39:19, 4254, 123.7, 143.7208, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 08:39:30, 4254, 124.1, 137.6786, 1, 1800, ON, ON, OFF, OFF, OFF, OFF
2019/03/12, 08:39:40, 4254, 122.8, 165.7739, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/12, 08:39:50, 4254, 123.1, 161.9886, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
