Hydroclave Systems Corp. ,2019
Sterilization Temperature Setpoint (C) ,121
Sterilization Pressure Setpoint (kPa) ,130
Sterilization Time Setpoint ,30
Dry Cycle Time (minutes) ,5
Batch Number ,4242
Vessel Serial Number ,9002


Date,Time,Cycle Number,Temperature,Pressure,Active Countdown,Countdown Step,Jacket Valve,Vessel Valve,Vent Valve,Sterilizing,Overload Alarm,System Alarm
2019/03/08, 08:29:22, 4242, 128.6, 146.6126, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:29:32, 4242, 128.4, 151.2443, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:29:42, 4242, 128.1, 145.6487, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:29:52, 4242, 127.9, 149.6926, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:30:02, 4242, 127.7, 144.8258, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:30:12, 4242, 127.5, 147.365, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:30:22, 4242, 127.3, 151.1972, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:30:32, 4242, 127.1, 147.9528, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:30:42, 4242, 127, 151.2207, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:30:52, 4242, 126.9, 149.1753, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:31:02, 4242, 126.8, 154.8179, 1, 1800, ON, OFF, OFF, OFF, OFF, OFF
2019/03/08, 08:32:10, 4242, 126.3, 150.3744, 1, 1739, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:33:10, 4242, 126.1, 155.1941, 1, 1679, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:34:10, 4242, 125.5, 156.7222, 1, 1619, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:35:10, 4242, 124.8, 159.0498, 1, 1559, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:36:10, 4242, 123.8, 162.9761, 1, 1499, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:37:10, 4242, 122.9, 163.1877, 1, 1439, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:38:10, 4242, 122, 164.5748, 1, 1379, ON, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:39:10, 4242, 121.5, 170.0058, 1, 1319, ON, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:40:10, 4242, 121.6, 179.9273, 1, 1259, ON, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:41:10, 4242, 122.6, 184.5589, 1, 1199, ON, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:42:10, 4242, 124.1, 195.75, 1, 1139, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:43:10, 4242, 124.9, 202.5916, 1, 1079, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:44:10, 4242, 126.3, 208.3752, 1, 1019, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:45:10, 4242, 126.7, 211.7137, 1, 959, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:46:10, 4242, 127.1, 212.9128, 1, 899, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:47:10, 4242, 127, 214.2294, 1, 839, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:48:10, 4242, 126.7, 215.0052, 1, 779, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:49:10, 4242, 126.5, 216.1808, 1, 719, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:50:10, 4242, 126, 217.1447, 1, 659, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:51:10, 4242, 125.7, 217.1917, 1, 599, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:52:10, 4242, 125.2, 216.9096, 1, 539, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:53:10, 4242, 124.8, 216.2983, 1, 479, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:54:10, 4242, 124.5, 215.6635, 1, 419, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:55:10, 4242, 124.3, 214.1118, 1, 359, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:56:10, 4242, 124, 213.6416, 1, 299, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:57:10, 4242, 123.8, 212.6542, 1, 239, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:58:10, 4242, 123.6, 211.9489, 1, 179, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 08:59:10, 4242, 123.4, 210.6087, 1, 119, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 09:00:10, 4242, 123.3, 209.7153, 1, 59, OFF, OFF, OFF, ON, OFF, OFF
2019/03/08, 09:01:10, 4242, 123.1, 193.8927, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/08, 09:02:10, 4242, 120.4, 79.65422, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/08, 09:03:10, 4242, 117, 48.73766, 1, 0, OFF, OFF, ON, OFF, OFF, OFF
2019/03/08, 09:04:10, 4242, 114.4, 33.85539, 1, 280, OFF, OFF, ON, OFF, OFF, OFF
2019/03/08, 09:05:10, 4242, 113.5, 30.84602, 1, 220, OFF, OFF, ON, OFF, OFF, OFF
2019/03/08, 09:06:10, 4242, 113.1, 34.51369, 1, 160, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/08, 09:07:10, 4242, 112.5, 33.52624, 1, 100, OFF, OFF, OFF, OFF, OFF, OFF
2019/03/08, 09:08:10, 4242, 111.9, 32.25666, 1, 40, OFF, OFF, ON, OFF, OFF, OFF
